# first 1000 are full spectra, next 1000 have random lines missing, next 1000 is just noise
1.784797470229741778e+00 4.351981079743418235e+01 1.363475672283612994e+01 7.286871601659202780e-01 9.418456307280958839e+00 2.117045787814991975e+00 4.438155941167055696e-01 1.020735037066940132e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.089495045119230232e-01 2.403086059364622429e+01 7.528868623989362519e+00 4.308467129421660324e-01 4.796567306131519715e+00 1.251733622725642148e+00 4.688936506693557327e-01 1.078412260049116167e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.324232975973269388e+00 2.828492507951221313e+01 8.861667027411176178e+00 1.386010231363421584e-09 6.988036812523849228e+00 4.026758371189487207e-09 4.524567270119427276e-01 1.040608847773557333e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.215100155925178838e+00 3.085878544268182821e+01 9.668057479192217585e+00 5.577264946076709862e-01 6.412138025990389956e+00 1.620355882067608944e+00 1.738679216076732892e-09 3.998802244886690170e-09 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.597835033848421737e+00 3.416591570577061532e+01 1.070418139061793639e+01 8.005974910634277020e-01 8.431847144318847853e+00 2.325965982171492197e+00 6.864116293031010674e-01 1.578683600053130132e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.654576922191098087e-01 4.517118581111146725e+00 1.415213251462122290e+00 7.297743591489136081e-03 1.400832148913508268e+00 2.120204413564536969e-02 7.461537556340289701e-01 1.716084994558484400e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.001878275109210126e+00 2.689482355057245400e+01 8.426148218394349243e+00 3.019333478571981089e-01 5.286956596882375514e+00 8.772032186438062373e-01 1.823209978481371285e-01 4.193215221898277667e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.923744815892365567e+00 4.653143620627268717e+01 1.457829896342523135e+01 4.315058073138031136e-01 1.015168768280931566e+01 1.253648481446261176e+00 4.838619457660247036e-01 1.112837961743387005e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.752892360605425748e-01 1.774085870046142688e+01 5.558211030854566026e+00 3.160392662429548638e-01 2.508122617733733684e+00 9.181849687476899557e-01 2.026643082126966332e-09 4.661092645186215908e-09 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.192916369238038232e-01 2.581324462294216460e+01 8.087289540367780916e+00 2.144982603016157563e-01 3.795734231787883495e+00 6.231791409111439028e-01 4.853780824456251919e-01 1.116324936627472786e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.881763274379871786e+00 4.794028251998143730e+01 1.501969051351018791e+01 7.639014298538226999e-01 9.930149205170827997e+00 2.219353369708956247e+00 5.016723889009233606e-01 1.153800342458425110e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.639887794361975174e-09 2.677978187487973560e+00 8.390105661399822612e-01 7.479449193326104612e-13 2.976194086734551481e-08 2.172995117177833729e-12 4.174702095127713709e-13 9.601430761563279601e-13 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.196443027457917065e-13 6.747194288391246353e+00 2.113895970552977399e+00 4.145254381260343874e-10 1.159072837708663428e-12 1.204315625003005235e-09 9.829245861681102584e-14 2.260636122741743798e-13 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.152831688409025501e+00 2.230573411904672554e+01 6.988386499497339699e+00 2.717484085943528416e-01 6.083544529862932038e+00 7.895072881881256555e-01 2.734067631242354026e-07 6.288104027696306063e-07 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.474878378794369116e-01 3.737027455089300787e+01 1.170810701679478072e+01 7.505488450508638332e-01 4.999935819944257176e+00 2.180560270339523044e+00 4.147486586964966859e-01 9.538837596515563622e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.797671694893810512e+00 4.580641480546872657e+01 1.435114975855335295e+01 7.774058831280760140e-01 9.486394168305068320e+00 2.258587690668437009e+00 5.845616996469191751e-01 1.344438131662647473e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.541637121868657978e+00 4.231331916439959429e+01 1.325676289420639442e+01 3.257549285269331629e-01 8.135288242050965124e+00 9.464117621351922915e-01 2.239836363146718301e-01 5.151417578534310815e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.633348266497605783e-01 2.304729431879955825e+01 7.220717310079902695e+00 3.094787636844100742e-01 4.555856605011929794e+00 8.991248218605754072e-01 1.233662833194593084e-08 2.837311023906608009e-08 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.422464639257047025e-01 1.538708123453800170e+01 4.820772550780755950e+00 3.178032401796021533e-01 1.278345456072320419e+00 9.233098203939633652e-01 3.739035773232534665e-01 8.599438300902793042e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.821700309379248539e+00 4.363870900610477577e+01 1.367200753161262661e+01 3.483477996099765273e-01 9.613194244745374206e+00 1.012050550871518073e+00 7.254814773669880923e-01 1.668540656317819781e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.566410397474946370e-01 1.056718649959469580e+01 3.310699530323018447e+00 3.642101142447264073e-02 1.354306278350895232e+00 1.058135137259518938e-01 2.899507217910800572e-01 6.668599857200552261e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.551546158396224673e+00 4.328259074908262249e+01 1.356043568168758817e+01 7.037782934874292629e-01 8.187578672275591884e+00 2.044678365739190262e+00 5.557510616055758579e-01 1.278176314640238953e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.879099427507050390e-01 1.389314888761633782e+01 4.352723546490198103e+00 6.265519924434352905e-01 2.574722653038020947e+00 1.820313749109341073e+00 2.287072553210744430e-01 5.260056470125907824e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.147196132385580325e-01 5.132269585589153138e+00 1.607940061165081813e+00 9.510693277814398358e-11 6.053805447945015406e-01 2.763129947069842481e-10 4.147648145118442709e-01 9.539209165405801993e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.203278719666595498e-01 1.862512768253333917e+01 5.835252502937694707e+00 2.712344728767621671e-01 4.856611461565485399e+00 7.880141571085477192e-01 6.514322616287930856e-01 1.498234272375329024e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.967815134058878979e+00 4.371775853058833405e+01 1.369677374763332622e+01 6.467231900615738605e-01 1.038424872854289660e+01 1.878916879899982018e+00 2.757756616983572107e-01 6.342586515601591479e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.468647780911470857e+00 3.648462886836743024e+01 1.143063422445951538e+01 9.828699268116445342e-01 7.750120215891667108e+00 2.855519833851378309e+00 1.953325789623688302e-01 4.492469617349789113e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.645559721625006189e+00 4.074162732611596027e+01 1.276435184127213240e+01 5.953938421073974308e-01 8.683692462401088719e+00 1.729790360567685870e+00 3.828846077219730248e-01 8.805993737855863923e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.317485869687772038e-01 2.912448507278556864e+00 9.124701173303719770e-01 2.860522425018885785e-10 1.222947688489589568e+00 8.310640398079272431e-10 2.082211110397003129e-01 4.788893998153180287e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.948354278014873042e-01 2.172643195058240195e+01 6.806891130117468158e+00 1.767996123853156354e-01 4.194382204757189037e+00 5.136537256981860144e-01 4.143901890450220615e-01 9.530593124310534625e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.708649004054874077e-01 1.323536027984055785e+01 4.146638375674046806e+00 6.807825403657356833e-02 3.540184171005210434e+00 1.977869088802253761e-01 2.487995286677513693e-07 5.722160272947363492e-07 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.290830354771419275e+00 2.549618041589044282e+01 7.987953324298476154e+00 1.082006944020763680e-07 6.811769682171077811e+00 3.143541382977232745e-07 7.752869124201087203e-01 1.783088575023249023e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.600626298170482322e-14 1.079792181211485413e+01 3.382988903735584252e+00 1.976803831738038892e-13 8.446576771348190455e-14 5.743183706385934784e-13 1.976063497561853068e-09 4.544764253822109243e-09 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.413422777545943587e+00 2.647239992142849729e+01 8.293802895383548091e+00 2.364004953745544868e-01 7.458695396020810442e+00 6.868114333949868477e-01 2.189549246007658767e-01 5.035761835344201298e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.208531165226685022e+00 2.785856789732248373e+01 8.728089322231134872e+00 5.146191731215153942e-01 6.377473167423138634e+00 1.495116714472735087e+00 1.839916999791586794e-01 4.231639833927292038e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.102150895397206010e-01 1.062277780154591511e+01 3.328116285224335336e+00 4.348550241226621649e-03 1.637018942162114188e+00 1.263378919589372949e-02 3.314775810828184954e-01 7.623679417728116414e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.851928805923994115e-01 1.233375375934866902e+01 3.864165052803938405e+00 3.981754055239594971e-08 9.772711376907621261e-01 1.156814077640788643e-07 1.264907875622595101e-01 2.909171747062085922e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.526587166114996119e-01 1.138251183420893931e+01 3.566140957657661037e+00 5.567771956762613337e-09 1.860995866023744671e+00 1.617597895631206418e-08 2.709052537852585437e-13 6.230571614196378505e-13 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.689511774465627836e+00 3.954621408879442868e+01 1.238982887401929744e+01 1.065245665888163940e+00 8.915629416705160182e+00 3.094845049064973708e+00 7.469046705536508401e-01 1.717812029792205264e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.810241437701403777e-01 2.401864843672950300e+01 7.525042555227353880e+00 2.512393158312390962e-01 4.649203924908392516e+00 7.299224748147562503e-01 1.469151470440101803e-01 3.378913225483214933e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.208274536720374437e-01 1.052437730881647404e+01 3.297287410852201450e+00 2.293850221478033179e-07 2.220725349192809617e+00 6.664294658564884132e-07 2.108086208821116914e-01 4.848404344114804476e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.141759884778702050e-01 2.107872145551192844e+01 6.603963432011887846e+00 3.004366594993061468e-01 4.296443210965014359e+00 8.728549084814239967e-01 1.659365041329952234e-07 3.816386939581306804e-07 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.887717278665961507e-01 1.653128120738141149e+01 5.179250402272596254e+00 5.976641524129219230e-01 3.106974817237974751e+00 1.736386264999773221e+00 6.576162685716208101e-01 1.512456919437950464e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.322206166602664545e-01 3.696010748187409600e+00 1.157960167407115382e+00 9.020037894120151029e-03 2.280847581320667228e+00 2.620580445706028813e-02 1.051624026264272939e-06 2.418638514867232744e-06 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.684931347435765003e-01 9.653966811702357376e+00 3.024587802106348811e+00 2.405563654270048146e-01 1.416850315269532867e+00 6.988854312231400634e-01 4.358274919402660291e-09 1.002363136937134414e-08 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.110387129025529607e+00 1.987541699233184289e+01 6.226968143697567015e+00 1.346340979369031848e-10 5.859562686150551869e+00 3.911507784337686644e-10 5.357605770524622724e-01 1.232200039219094601e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.346608523296818793e+00 2.964665463075006713e+01 9.288296895813996201e+00 7.394882193024562289e-01 7.106113579402737912e+00 2.148425971244788624e+00 6.640781251349092695e-01 1.527318595066488482e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.646122811652802609e+00 4.023349281839743696e+01 1.260515330000391820e+01 9.645723059157178259e-02 8.686663913735106490e+00 2.802359982323410215e-01 1.180390475572763886e+00 2.714789502237267005e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.158557096831735800e-01 1.118197374428310553e+01 3.503312374083897396e+00 4.111857249892690302e-01 3.777602689620968679e+00 1.194612797760804757e+00 5.897684108190671180e-07 1.356413088360319861e-06 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.466028502245006249e-01 5.733156752135416312e+00 1.796198010444026050e+00 8.315776083057230261e-01 1.301334301976256658e+00 2.415972133369328922e+00 4.371633942790718597e-01 1.005435589418288478e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.646173657645187749e+00 3.377381672771029741e+01 1.058133678079163609e+01 3.657309397014401053e-01 8.686932230317612635e+00 1.062553572636374621e+00 3.776841454352145022e-01 8.686387889494353587e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.313221496561002954e+00 3.453705700904772158e+01 1.082045996093465234e+01 2.983675359449001752e-01 6.929928741746716803e+00 8.668435094273683195e-01 2.090428578466789200e-01 4.807793418736865942e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.989643692662949159e-01 4.759833039207631344e+00 1.491255691183751120e+00 2.060021996388791687e-01 2.105352872117651319e+00 5.984956410194050003e-01 1.963326082724440869e-01 4.515469371491353523e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.179464287641420084e+00 2.949169987296927076e+01 9.239749570201272633e+00 5.389928155672529808e-01 6.224085950614353990e+00 1.565929156209334483e+00 4.385807187702108756e-01 1.008695305359270655e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.121571870828719564e-01 3.452019899166515193e-01 1.081517834408869394e-01 2.623000483481519032e-13 1.119562992521751843e+00 7.620570841027074493e-13 1.388032241030678897e-08 3.192346460512141258e-08 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.035921295984862045e-01 1.802557696957028810e+01 5.647413264566372604e+00 1.799579463178717087e-01 2.657478256456391019e+00 5.228295941832413751e-01 6.809342698563720930e-02 1.566086177222566767e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.172621234156671299e-02 1.316323083531153415e+01 4.124040220703103721e+00 3.950747476598533148e-02 2.729615426995605221e-01 1.147805774723571481e-01 5.135031803625238478e-01 1.181010074430827839e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.479785029759443260e-01 9.549063068572040791e+00 2.991721459383620552e+00 2.433810306534667269e-09 2.364002654226619260e+00 7.070918961460392893e-09 5.338631268623845738e-01 1.227836078340350801e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.836761844515356179e-01 1.826814899230804201e+01 5.723411079290110060e+00 1.625494187178781053e-02 4.663198862541085177e+00 4.722528144040618464e-02 6.320123653358322075e-09 1.453570297460515803e-08 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.849886502828191226e+00 4.196556766562015639e+01 1.314781234963879442e+01 4.894075734333800942e-01 9.761934051863805806e+00 1.421869765930796170e+00 6.518519020676698528e-01 1.499199406779369692e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.782675594128626528e-01 2.937672153476805903e+01 9.203726856842832760e+00 5.929648530451732125e-01 3.579248334632520567e+00 1.722733448707649995e+00 4.236584419392563916e-08 9.743754414426319954e-08 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
