# first 1000 are full spectra, next 1000 have random lines missing, next 1000 is just noise
1.202585677853938328e+00 3.836952526938586061e+01 1.202117226689859208e+01 5.741181400791048883e-01 6.346098563873025178e+00 1.667978326784151033e+00 4.133210762973682904e-08 9.506004514658882879e-08 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.084542055989504927e+00 2.340719007401382612e+01 7.333472650188532782e+00 2.036993400422737541e-09 5.723177076461768209e+00 5.918051715347871777e-09 1.296742420954698938e+00 2.982388272664900697e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.367342248860770049e+00 2.917353036721986115e+01 9.140067064049983259e+00 2.626013838581474635e-01 7.215526379212507280e+00 7.629325504304109717e-01 2.787010876311412955e-07 6.409868620771419077e-07 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.103320183157702861e-01 3.008321667247053099e+01 9.425071783485018173e+00 7.212999041727310434e-01 4.276158407998787325e+00 2.095583684406539859e+00 6.788298864355055695e-01 1.561246288950104644e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.336722308635917678e-01 1.361187996550712320e+01 4.264601993193382512e+00 5.239123701200057992e-01 1.760803329095471215e+00 1.522116124694961714e+00 4.279746972359428636e-02 9.843024315454067252e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.023373614705875401e+00 2.615986204801696502e+01 8.195884779643716200e+00 4.385389923978391669e-01 5.400388468104883266e+00 1.274081907024517957e+00 9.937153398841035434e-01 2.285453863578895017e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.729530103684525477e-02 8.222073804753270210e+00 2.575975723029199749e+00 2.322740050736818718e-01 4.606612191917955346e-01 6.748227921954732533e-01 3.113328542492962980e-02 7.160369232964496067e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.833142845959779832e+00 3.775673604366603797e+01 1.182918540248057049e+01 3.141026742494665291e-01 9.673577023534457808e+00 9.125586119972879384e-01 8.335436024090727702e-01 1.917073602596763182e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.041386278530370024e+00 2.618877631060822253e+01 8.204943618113556880e+00 1.030706906753780377e-01 5.495442103062638139e+00 2.994500019621674225e-01 3.805005106155753269e-01 8.751161697690325036e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.679903876929423612e-01 7.560052229319542683e+00 2.368564363445812671e+00 1.170969429152091148e-07 8.864928110445507992e-01 3.402002989982832909e-07 2.308337036271979294e-10 5.308962824912554920e-10 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.826391922497784703e-01 1.065507255950405963e+01 3.338234232892622000e+00 3.454494389593173453e-01 2.546908666225744078e+00 1.003629979544791828e+00 3.407038489615265564e-01 7.835875091111466073e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.671702922114773227e+00 3.152969554107947303e+01 9.878253613020200774e+00 8.423061420964090829e-01 8.821651304035743379e+00 2.447141609809439622e+00 6.548262205927929402e-02 1.506040065760793356e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.406278483127210377e+00 3.963490112014417832e+01 1.241761452094117146e+01 6.804995321527797236e-02 7.420994633916677685e+00 1.977046868543810842e-01 8.443458295887952270e-01 1.941917731344975140e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.305149624316399137e+00 3.315935330775774048e+01 1.038882539132050198e+01 6.303962148954551648e-01 6.887333109849071988e+00 1.831482321021078219e+00 3.983824417350085856e-01 9.162429662718688528e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.125718503780345880e-01 1.652241097894087929e+01 5.176471359702178532e+00 3.273567901079266521e-07 4.287978102258757751e+00 9.510656307609722117e-07 1.192335937330847723e-01 2.742262965342335823e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.696662336411819294e-01 1.525428322979024998e+01 4.779166935893285562e+00 5.462660501187599737e-10 2.478449781747661618e+00 1.587059994534456523e-09 3.455230250091154698e-01 7.946711706741386161e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.224289228766287652e+00 3.374288819672491258e+01 1.057164687203391651e+01 4.783930545914749644e-01 6.460629175547691894e+00 1.389869420660880150e+00 7.719509026349840979e-03 1.775416059418086917e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.636001719001985100e-01 1.417214585895691492e+01 4.440133297611201790e+00 1.004789386529481201e-09 2.974143387336140254e+00 2.919202168882861935e-09 1.111232883488355691e-14 2.555733402687110230e-14 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.153482076885929963e+00 3.007185912760406410e+01 9.421513464678353600e+00 3.442605992508039336e-01 6.086976659028653813e+00 1.000176058253352540e+00 7.388533284114846555e-01 1.699294683559072094e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.095196673989421887e+00 3.138989639586877800e+01 9.834454540825689151e+00 1.628304730749454698e-01 5.779401973558954353e+00 4.730693581491733357e-01 1.339066587072099412e-01 3.079729961067386168e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.311657802559377695e+00 3.532111358439753701e+01 1.106610488599174857e+01 6.198340388536106582e-01 6.921677058360832469e+00 1.800796161689746100e+00 2.481594004469885317e-01 5.707437912764224963e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.665170968850436584e+00 4.631096257140465156e+01 1.450922457362107743e+01 9.851293651601442658e-01 8.787181893669849586e+00 2.862084152121279423e+00 1.035812010314603793e+00 2.382272332830275285e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.049900499794004016e-01 1.934533128321361417e+01 6.060892291030826051e+00 2.965911917116592748e-09 3.720264115986282150e+00 8.616827185115028649e-09 6.114078305005203884e-01 1.406181762880681640e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.963466369085385965e-01 1.820795462184245395e+01 5.704552183023240630e+00 2.409197600955574059e-01 3.674652437512077263e+00 6.999411972561225825e-01 3.426596936459316289e-01 7.880857719547644802e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.521444450364518586e-01 1.990984948179725933e+01 6.237755842647081828e+00 4.026800446207866035e-01 3.441395488319007434e+00 1.169901349857020767e+00 9.727780646487821370e-02 2.237300056689931205e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.706430591050123180e-01 1.472219412395378768e+01 4.612463419034721568e+00 4.324437014198324603e-01 3.539013504511937747e+00 1.256373333584638319e+00 5.980014842021084132e-01 1.375348399728860027e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.365105088384983345e+00 3.710589424569686656e+01 1.162527666717683061e+01 2.123144160206340558e-01 7.203720783034212261e+00 6.168344451500117342e-01 4.478328674843731205e-01 1.029974396238208634e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.373618576586392859e-01 1.906491749682235337e+01 5.973038651754444039e+00 3.423436118626174696e-01 3.363387111655088635e+00 9.946066585200972199e-01 3.474651349562279390e-01 7.991378448855288585e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.700526325531956928e+00 3.705671372430943222e+01 1.160986840982614510e+01 5.912297761509333061e-01 8.973753696738558716e+00 1.717692551281037705e+00 2.470559675909179131e-01 5.682059972192223807e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.462211871262756091e-01 2.993284381940091521e+01 9.377959968618307940e+00 9.294946897642014649e-02 3.937842676128103570e+00 2.700449418257412360e-01 5.522654944657692244e-01 1.270159830878033969e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.298442884164556110e-01 7.341218744569713017e+00 2.300003832673691129e+00 1.692984026559739676e-03 2.268307590588156231e+00 4.918605539104415128e-03 4.937382124118358528e-01 1.135552466448564335e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.475629299736393563e-01 9.975044758155350522e+00 3.125181522730071215e+00 4.868252502738215637e-01 1.834105171364851516e+00 1.414367374415518741e+00 2.816565989558483712e-09 6.477842662278021800e-09 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.698941092419963939e+00 3.962802896668408437e+01 1.241546147526212529e+01 2.914973382039184324e-01 8.965388350501127590e+00 8.468836089596700756e-01 9.572629022486518480e-01 2.201616610507478811e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.023658038587496710e+00 3.617300403564458833e+01 1.133300216436745167e+01 5.352696250824111324e-02 5.401889385685999301e+00 1.555112216973884853e-01 2.557801041026201358e-02 5.882707086076819497e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.979963528666278449e-01 5.712579678371802139e+00 1.789751213233885752e+00 2.937857508479005397e-01 1.572540120668220798e+00 8.535321058916343073e-01 3.964037568590761366e-08 9.116921730889516159e-08 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.492771953765003656e-01 1.302826872153420723e+01 4.081756590456667055e+00 5.381156241888108982e-02 1.315446941300793426e+00 1.563380662954128031e-01 8.032778689479604939e-01 1.847465199972309957e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.499915934895869274e+00 3.860088754411587786e+01 1.209365806757150530e+01 2.869298052069745308e-01 7.915123666996672469e+00 8.336136118738364242e-01 7.890022145654723706e-01 1.814632508200258343e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.165104352001917754e+00 4.610012804022647259e+01 1.444317011500295678e+01 7.186293373556689179e-01 1.142535278101275864e+01 2.087824919685266956e+00 3.133050357306800260e-01 7.205727592701931528e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.439676785478518850e+00 2.790664047858805219e+01 8.743150461941636920e+00 5.798335095281232920e-01 7.597238973501418968e+00 1.684583118907970078e+00 8.998058748289544662e-01 2.069470733277264163e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.354117260757482288e+00 3.296936475818050383e+01 1.032930197873795208e+01 5.254256787702454856e-01 7.145737523786186429e+00 1.526512721587000243e+00 5.935594241283260741e-01 1.365132070212341286e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.640840322319095268e+00 4.105501939230612862e+01 1.286253757560951172e+01 1.380868143803539172e-01 8.658787980575699095e+00 4.011819127842938260e-01 2.475625505064761589e-01 5.693710913212421953e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.045899234911953801e-01 2.297809557172615058e+01 7.199037342621804392e+00 4.420005806057502040e-01 4.773561601536650656e+00 1.284138816402528249e+00 2.647570178707902566e-01 6.089167844314402611e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.072292598302069022e-01 1.302160031461266065e+01 4.079667378568147207e+00 1.602297434112454413e-02 3.732080526808479792e+00 4.655134904452220418e-02 2.542886727674053549e-01 5.848405537428825740e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.574124660587191804e-01 1.161828379924098442e+01 3.640008314302201065e+00 1.106102093708687673e-01 1.886081615085589247e+00 3.213544723151329774e-01 1.995622874933950519e-01 4.589749022387190069e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.551675586537902829e-01 2.351974122368061870e+01 7.368734925379138545e+00 4.620118697311432210e-01 3.457348594479104698e+00 1.342277367028307022e+00 4.349316123542609214e-01 1.000302696306947681e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.090944337285355559e+00 2.550150785522598795e+01 7.989622411042302197e+00 4.107954423079395734e-01 5.756962202033538922e+00 1.193478914317081863e+00 1.041696659569792544e-01 2.395806484751132337e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.911239795197278823e-01 1.787309484190579667e+01 5.599640613969086189e+00 8.767170843531513177e-08 4.702501211185898811e+00 2.547115294460055922e-07 1.192214824641268959e-12 2.741984417298226456e-12 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.325790630731016773e+00 3.334522800329418857e+01 1.044705993343206885e+01 7.722323518254351482e-01 6.996256626548901458e+00 2.243557094205215652e+00 2.884408414304324153e-01 6.633873997940027412e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.875153789903437396e+00 4.559677120245990523e+01 1.428546841773068898e+01 1.107884232665237612e+00 9.895270659121042200e+00 3.218722349405106264e+00 9.178261881699704139e-01 2.110915796159085644e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.429526963123170180e-01 1.158086431243043890e+01 3.628284789084457174e+00 9.068535034018054310e-13 2.865185732518823691e+00 2.634670259737958986e-12 1.220918275972859843e-07 2.807999714748987897e-07 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.000554418824927128e-01 1.421919584702216355e+01 4.454874058872044351e+00 8.962412071785439902e-03 3.166519482229512850e+00 2.603838486863869692e-02 8.720365910039393764e-01 2.005603935151654582e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.142391635406538875e+00 4.866182075185522393e+01 1.524574844155624120e+01 4.324849894271773354e-01 1.130549675676273758e+01 1.256493287121374980e+00 2.012821990822525886e-01 4.629305406675542356e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.683009564508168854e+00 4.249588650342870721e+01 1.331396124152421478e+01 6.278872124839176561e-01 8.881316963103792261e+00 1.824192947367570428e+00 8.794753094975937824e-02 2.022712303352331431e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.211031657436898001e-01 2.250568662826415789e+01 7.051031620635161978e+00 3.699751507165290887e-01 4.332998236114457669e+00 1.074884226369927642e+00 7.141188374614201861e-02 1.642407629856072193e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.981275193560340542e-01 1.232238556266333696e+01 3.860603396782424035e+00 2.111852932373814307e-09 2.628641263092527769e+00 6.135540187024446368e-09 2.605477535550627666e-01 5.992358637420946987e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.297274706009008405e+00 2.846340148836049622e+01 8.917583686303343526e+00 2.011198260331248325e-07 6.845776812712445647e+00 5.843109414094271870e-07 3.755844948332629496e-01 8.638097857250757183e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.656047907878211989e+00 4.050105823254749993e+01 1.268898154425713365e+01 3.148651549468034494e-01 8.739039091705603113e+00 9.147738377303993307e-01 2.836675583859403216e-01 6.524092879161460523e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.553333130570630605e+00 4.492668224858321935e+01 1.407552954848112492e+01 5.321422241479709658e-01 8.197008604594355319e+00 1.546026217745412268e+00 9.226711515305268119e-01 2.122058766169565125e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.807778967710375495e+00 4.551022680657156627e+01 1.425835405849887216e+01 5.455748438406677892e-01 9.539730700318603596e+00 1.585051841489447444e+00 5.667863884116667306e-01 1.303556551084790183e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.533952390943732036e-01 3.257165891603827390e+01 1.020470073839479141e+01 4.930533841723777622e-01 4.503404955643130592e+00 1.432461894748337405e+00 3.006607106392777815e-09 6.914919747913472747e-09 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.177334887883730419e+00 2.917182656826451037e+01 9.139533263837272159e+00 4.571201304165787849e-01 6.212849012579051866e+00 1.328065457340438238e+00 6.796371978677705483e-01 1.563103030974633212e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.790907198817008661e+00 4.691103041502828574e+01 1.469722582902836372e+01 9.049975888286349024e-01 9.450697619087117474e+00 2.629278294098300162e+00 6.453585919573450180e-01 1.484265390886257974e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.555256504761758141e+00 4.721633499884995899e+01 1.479287775513969372e+01 7.286061821013586348e-01 8.207158336473657556e+00 2.116810523246248188e+00 7.530050104477636896e-01 1.731842250339842737e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.550160264930733778e-01 1.743376924124556382e+01 5.461999903282235280e+00 1.409422294372326967e-01 5.039662408934423965e+00 4.094777148089270291e-01 5.240447054576623243e-02 1.205254612368128753e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.912089274054989518e+00 3.953492754455686509e+01 1.238629279970966657e+01 8.130167933895245946e-01 1.009018086572553763e+01 2.362047627511692394e+00 3.865809036607645299e-01 8.891005143991824733e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.724341547928745166e-01 1.183451439748242251e+01 3.707753360731243397e+00 1.144318185620953471e-01 3.020760711308045021e+00 3.324573462001607638e-01 4.130981245537032609e-01 9.500876829661988321e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.747232649973307905e-01 8.944937284646822917e+00 2.802448851279850217e+00 2.357171125227929542e-01 9.220225065822205135e-01 6.848260096536692432e-01 6.554612473230747560e-11 1.507500568820319183e-10 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.270438345943608827e+00 2.938824303568983254e+01 9.207336543081625635e+00 7.788128609722332341e-01 6.704160136905588097e+00 2.262675365985570064e+00 4.383684129696884813e-01 1.008207021549421656e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.207507920894633324e-01 1.570283786656303349e+01 4.919699103594198597e+00 2.408926530222166296e-01 4.331138744535426355e+00 6.998624434114371073e-01 4.472528995710621236e-01 1.028640523392507111e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.688169139806065422e-01 1.304286766557273225e+01 4.086330439623937494e+00 6.383337498916572539e-01 5.112490311243306884e+00 1.854543143206441869e+00 3.984169245770896373e-07 9.163222736363607412e-07 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.096971685764836391e+00 3.159574222772624097e+01 9.898946039946633135e+00 6.608340418483229506e-01 5.788768790315758750e+00 1.919912962952710300e+00 5.205669460438733243e-01 1.197256085657482316e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.331980160888822207e+00 2.704882259093674435e+01 8.474396117740482737e+00 4.991317722474065688e-01 7.028919054822280188e+00 1.450121360393394898e+00 3.411582475788981772e-01 7.846325841281005520e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
