4.101704515304954723e-02 5.191541655131552524e+00 1.739166454469070144e+00 8.353172472088917777e-01 5.546120861147493031e+00 2.456815432967328405e+00 4.207104977972354831e+00 5.639893090190591707e+00 9.972557425498962402e-01
3.727823292100670427e-01 4.761502464979963989e+00 1.595103325768287839e+00 1.619436743014516011e+00 4.252728999410562594e+00 4.763049244160340479e+00 5.353902822345310675e+00 4.082595159008614694e+00 9.972607493400573730e-01
2.270397878249154733e+00 4.562431723212283963e+00 1.528414627276115212e+00 1.102340935071153050e+00 6.579145433065777482e+00 3.242179220797508865e+00 3.507391044198365115e+00 5.195824265440824874e+00 9.973012804985046387e-01
3.144364553513032123e-01 2.443142700998703898e+00 8.184528048345658391e-01 1.078903842852868333e+00 2.474342886572252986e+00 3.173246596626083438e+00 5.039879859092131653e+00 4.135941704413092168e+00 9.969096183776855469e-01
0.000000000000000000e+00 7.530154561550984837e+00 2.522601778119580196e+00 2.560252550927335058e+00 7.530154561550984837e+00 7.530154561550984837e+00 3.012061824620394290e+00 7.530154561550984837e+00 9.972954988479614258e-01
1.100122465459124177e+00 2.255764215248083016e+00 7.556810121081078968e-01 8.584755008401143694e-01 3.189006877865985246e+00 2.524927943647395256e+00 1.670295177468040793e+00 2.364861108549898727e+00 9.968660473823547363e-01
6.419485756281176347e-02 4.429458087095992980e+00 1.483868459177157817e+00 1.646059024057049403e+00 7.124247967648007496e+00 4.841350070756027080e+00 7.188816420070317292e+00 5.770175599755870799e+00 9.972890615463256836e-01
6.453040212826589850e-02 1.146429842669971944e+00 3.840539972944406744e-01 8.087009081641420849e-01 2.626622081293299438e+00 2.378532082835711936e+00 1.975595333837250056e+00 1.961133237056614576e+00 9.879627823829650879e-01
